candidate_profile,analysis
"Role: Product Manager, Exp: 13 years, Skills: imagine, necessary, act, listen, represent",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 0 years, Skills: appear, house, building, thank, example",Score: 70/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 3 years, Skills: avoid, agreement, indicate, purpose, seek",Score: 82/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 8 years, Skills: reality, watch, page, mention, remember",Score: 76/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 3 years, Skills: until, actually, effort, everything, current",Score: 76/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 7 years, Skills: else, trip, lead, reduce, anyone",Score: 77/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 1 years, Skills: expect, president, large, write, activity",Score: 68/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 5 years, Skills: everything, specific, fall, film, heavy",Score: 87/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 11 years, Skills: light, policy, machine, fund, goal",Score: 94/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 1 years, Skills: some, field, last, design, his",Score: 64/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 7 years, Skills: every, maybe, near, individual, image",Score: 85/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 7 years, Skills: hold, discover, national, yard, leg",Score: 71/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 6 years, Skills: teacher, sell, product, land, fear",Score: 80/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 2 years, Skills: scientist, thought, right, artist, cost",Score: 88/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 3 years, Skills: easy, young, coach, agreement, technology",Score: 80/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 11 years, Skills: lose, professional, capital, team, professional",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 5 years, Skills: common, because, while, none, he",Score: 88/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 5 years, Skills: group, white, action, even, change",Score: 86/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 7 years, Skills: some, spring, budget, take, cost",Score: 77/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 7 years, Skills: whole, seem, less, in, certainly",Score: 86/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 4 years, Skills: increase, story, fall, look, line",Score: 82/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 14 years, Skills: right, either, task, stock, certainly",Score: 94/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 15 years, Skills: price, media, couple, talk, plan",Score: 90/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 13 years, Skills: say, plan, laugh, successful, politics",Score: 93/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 10 years, Skills: certainly, difficult, bit, specific, red",Score: 78/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 3 years, Skills: wait, three, I, kind, worry",Score: 87/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 8 years, Skills: side, west, however, member, notice",Score: 81/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 1 years, Skills: sometimes, like, good, race, control",Score: 65/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 12 years, Skills: history, pull, discover, success, family",Score: 99/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 14 years, Skills: social, must, building, mother, past",Score: 90/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 3 years, Skills: first, huge, make, scientist, expect",Score: 72/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 12 years, Skills: education, campaign, recent, already, represent",Score: 90/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 13 years, Skills: almost, road, kid, coach, identify",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 8 years, Skills: almost, ability, present, surface, small",Score: 74/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 11 years, Skills: cold, gas, dog, cold, generation",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 12 years, Skills: save, leader, campaign, Democrat, positive",Score: 91/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 0 years, Skills: really, customer, organization, economic, either",Score: 60/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 2 years, Skills: month, grow, feel, take, hand",Score: 83/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 11 years, Skills: food, PM, century, almost, series",Score: 92/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 15 years, Skills: south, dream, model, throughout, middle",Score: 93/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 7 years, Skills: economic, purpose, least, for, until",Score: 70/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 8 years, Skills: clearly, prevent, question, customer, off",Score: 72/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 9 years, Skills: full, sure, eat, catch, probably",Score: 75/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 12 years, Skills: responsibility, social, wife, provide, ago",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 8 years, Skills: Mr, ago, world, sell, technology",Score: 90/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 9 years, Skills: soon, through, network, play, society",Score: 76/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 4 years, Skills: list, word, time, other, these",Score: 88/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 5 years, Skills: a, tend, record, maybe, garden",Score: 89/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 6 years, Skills: then, region, until, collection, sister",Score: 77/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 7 years, Skills: have, feel, position, experience, attack",Score: 79/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 9 years, Skills: board, sound, believe, task, improve",Score: 83/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 11 years, Skills: product, down, edge, seven, be",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 7 years, Skills: him, stuff, contain, strategy, senior",Score: 79/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 9 years, Skills: sea, instead, whose, describe, manager",Score: 84/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 5 years, Skills: all, thing, these, rest, consumer",Score: 78/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 5 years, Skills: car, anything, or, culture, consider",Score: 70/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 5 years, Skills: low, we, college, least, increase",Score: 80/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 5 years, Skills: baby, bring, end, professional, avoid",Score: 85/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 6 years, Skills: policy, fight, coach, smile, forget",Score: 83/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 14 years, Skills: physical, sound, improve, purpose, very",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 10 years, Skills: research, event, white, hot, value",Score: 75/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 15 years, Skills: within, sometimes, just, fish, character",Score: 96/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 10 years, Skills: threat, something, source, could, test",Score: 88/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 11 years, Skills: society, important, local, indicate, design",Score: 100/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 14 years, Skills: who, likely, hope, scene, assume",Score: 98/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 15 years, Skills: quickly, talk, four, trial, not",Score: 96/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 11 years, Skills: car, himself, under, bad, car",Score: 99/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: HR Specialist, Exp: 4 years, Skills: sit, bill, positive, ever, fear",Score: 83/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 10 years, Skills: peace, program, democratic, campaign, market",Score: 80/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 3 years, Skills: represent, tree, there, service, reveal",Score: 84/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 2 years, Skills: exist, senior, why, involve, tree",Score: 77/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 7 years, Skills: movement, join, subject, medical, financial",Score: 75/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 13 years, Skills: summer, authority, government, energy, notice",Score: 99/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 1 years, Skills: range, finish, nothing, do, college",Score: 66/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 11 years, Skills: finally, street, sense, seven, may",Score: 96/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Data Scientist, Exp: 15 years, Skills: wind, drive, evening, read, common",Score: 96/100. Decision: Strong Hire. ROI Prediction: Strong long-term potential.
"Role: Designer, Exp: 2 years, Skills: argue, later, indeed, name, sport",Score: 82/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 0 years, Skills: government, expect, by, mother, themselves",Score: 75/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 4 years, Skills: resource, loss, can, agency, least",Score: 90/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Product Manager, Exp: 4 years, Skills: magazine, most, court, tax, level",Score: 83/100. Decision: Consider. ROI Prediction: Strong long-term potential.
"Role: Software Engineer, Exp: 0 years, Skills: radio, truth, lot, buy, she",Score: 64/100. Decision: Junior / Training. ROI Prediction: Strong long-term potential.
